column1,upload,latency,server_id,upload_bytes,packet_loss,download,jitter,download_bytes
2022-06-03 19:10:00,48.281611547965,131.3,1779.0,61754827.0,0.0,66.353817248165,1.578,94392040.0
2022-06-03 19:15:00,49.460658251265,133.93,1779.0,87979678.0,0.0,70.37070134506,2.402,94823240.0
2022-06-03 19:20:00,47.481425341575,131.807,1779.0,69638458.0,0.0,66.6627543399,1.887,94605408.0
2022-06-03 19:25:00,48.32721244188,134.852,1779.0,86297400.0,0.0,70.06076480258,2.631,93909040.0
2022-06-03 19:30:00,49.66917724601,133.613,1779.0,89934862.0,0.0,70.307537583855,0.828,95254440.0
2022-06-03 19:35:00,49.613253780659996,130.652,1779.0,84056734.0,0.0,71.39957103718,2.956,96117408.0
2022-06-03 19:40:00,49.42898863262,132.724,1779.0,70699312.0,0.0,68.99950069929,4.143,96802008.0
2022-06-03 19:45:00,48.63048089313,132.704,1779.0,85596472.0,0.0,71.6322370671,2.53,95945368.0
2022-06-03 19:50:00,49.250697300865,133.118,1779.0,86709034.0,0.0,68.799724991215,1.888,92538704.0
2022-06-03 19:55:00,47.249636692079996,134.144,1779.0,74886896.0,0.0,68.79938166843999,0.755,92792000.0
2022-06-03 20:00:00,47.913600050744996,131.511,1779.0,68484078.0,0.0,65.14790744507,1.603,91926904.0
2022-06-03 20:05:00,46.31410501839,132.243,1779.0,65265116.0,0.0,69.84698915468,2.603,94389504.0
2022-06-03 20:10:00,48.2003813794,132.714,1779.0,85670948.0,0.0,68.75761836021,1.344,92538704.0
2022-06-03 20:15:00,50.02643129628,131.623,1779.0,78717696.0,0.0,66.16801859173,1.671,93755304.0
2022-06-03 20:20:00,50.025668356779995,132.954,1779.0,75309095.0,0.0,71.48227367898,4.482,95498304.0
2022-06-03 20:25:00,49.99933168524,131.195,1779.0,75077676.0,0.0,69.30751463423,1.144,93279304.0
2022-06-03 20:30:00,49.585063166135,131.853,1779.0,67071825.0,0.0,69.169002968005,1.525,93205568.0
2022-06-03 20:35:00,49.92694398548,132.89,1779.0,74569013.0,0.0,72.88991231527,4.096,97426104.0
2022-06-03 20:40:00,49.9104339747,132.348,1779.0,89977228.0,0.0,70.134502905255,2.273,94315608.0
2022-06-03 20:45:00,48.776255743395,133.333,1779.0,59386148.0,0.0,69.237118206565,1.504,93023408.0
2022-06-03 20:50:00,49.857997142864996,132.215,1779.0,72760808.0,0.0,67.00134689,3.537,94988440.0
2022-06-03 20:55:00,49.779879767459995,132.209,1779.0,91101012.0,0.0,70.0558514722,2.121,94523072.0
2022-06-03 21:00:00,49.49653929595,131.27,1779.0,72972041.0,0.0,68.20381583595,1.908,96093304.0
2022-06-03 21:05:00,48.82936396199,133.575,1779.0,66525959.0,0.0,60.060344571455,0.721,84334704.0
